,ID_CLIENT,closed_loans_count,total_loans_count
6814,106811184,0,1
6815,106811185,0,2
6816,106811186,0,1
6817,106811187,1,1
6818,106811188,1,1
6819,106811189,1,1
6820,106811190,0,1
6821,106811191,0,1
6822,106811192,0,1
6823,106811193,0,1
6824,106811194,0,1
6825,106811195,0,1
6826,106811196,0,1
6827,106811197,0,1
6828,106811198,1,2
6829,106811199,1,1
6830,106811200,1,1
6831,106811201,1,1
6832,106811202,2,2
6833,106811203,1,1
6834,106811204,1,2
6835,106811205,1,2
6836,106811206,1,1
6837,106811207,1,1
6838,106811208,1,1
6839,106811209,1,1
6840,106811210,1,1
6841,106811211,1,1
6842,106811212,1,1
6843,106811213,1,2
6844,106811214,1,1
6845,106811215,1,1
6846,106811216,1,1
6847,106811217,1,1
6848,106811218,1,1
6849,106811219,1,2
6850,106811220,1,2
6851,106811221,1,1
6852,106811222,1,1
6853,106811223,1,1
6854,106811224,1,1
6855,106811225,1,1
6856,106811226,1,1
6857,106811227,1,1
6858,106811228,1,1
6859,106811229,1,1
6860,106811230,1,1
6861,106811231,1,1
6862,106811232,1,1
6863,106811233,1,1
6864,106811234,1,2
6865,106811235,1,1
6866,106811236,1,1
6867,106811237,1,1
6868,106811238,1,1
6869,106811239,1,1
6870,106811240,1,2
6871,106811241,1,1
6872,106811242,1,1
6873,106811243,1,1
6874,106811244,1,1
6875,106811245,2,3
6876,106811246,1,1
6877,106811247,1,1
6878,106811248,1,1
6879,106811249,1,1
6880,106811250,2,2
6881,106811251,1,1
6882,106811252,1,1
6883,106811253,1,1
6884,106811254,1,1
6885,106811255,1,1
6886,106811256,1,2
6887,106811257,1,1
6888,106811258,1,1
6889,106811259,1,1
6890,106811260,1,1
6891,106811261,1,1
6892,106811262,3,3
6893,106811263,1,1
6894,106811264,1,1
6895,106811265,1,1
6896,106811266,1,2
6897,106811267,1,1
6898,106811268,1,1
6899,106811269,1,1
6900,106811270,2,2
6901,106811271,1,1
6902,106811272,1,1
6903,106811273,1,1
6904,106811274,1,1
6905,106811275,2,2
6906,106811276,1,1
6907,106811277,1,1
6908,106811278,1,1
6909,106811279,1,1
6910,106811280,1,1
6911,106811281,1,1
6912,106811282,1,2
6913,106811283,2,2
6914,106811284,1,2
6915,106811285,2,3
6916,106811286,3,4
6917,106811287,2,3
6918,106811288,2,2
6919,106811289,1,2
6920,106811290,2,3
6921,106811291,1,2
6922,106811292,4,5
6923,106811293,2,2
6924,106811294,1,2
6925,106811295,2,3
6926,106811296,4,5
6927,106811297,1,2
6928,106811298,4,5
6929,106811299,2,3
6930,106811300,1,2
6931,106811301,1,2
6932,106811302,1,2
6933,106811303,4,4
6934,106811304,3,3
6935,106811305,4,4
6936,106811306,2,2
6937,106811307,2,2
6938,106811308,3,3
6939,106811309,1,2
6940,106811310,5,5
6941,106811311,1,2
6942,106811312,4,4
6943,106811313,4,5
6944,106811314,0,1
6945,106811315,0,1
6946,106811316,0,1
6947,106811317,0,1
6948,106811318,0,1
6949,106811319,0,2
6950,106811320,0,1
6951,106811321,0,1
6952,106811322,0,1
6953,106811323,0,1
6954,106811324,0,1
6955,106811325,0,1
6956,106811326,0,1
6957,106811327,0,1
6958,106811328,0,1
6959,106811329,0,1
6960,106811330,0,1
6961,106811331,0,1
6962,106811332,0,1
6963,106811333,0,1
6964,106811334,0,1
6965,106811335,0,1
6966,106811336,0,1
6967,106811337,0,1
6968,106811338,0,1
6969,106811339,0,1
6970,106811340,0,1
6971,106811341,0,1
6972,106811342,0,1
6973,106811343,0,1
6974,106811344,0,1
6975,106811345,0,1
6976,106811346,0,1
6977,106811347,0,1
6978,106811348,0,1
6979,106811349,0,1
6980,106811350,0,1
6981,106811351,0,1
6982,106811352,0,1
6983,106811353,0,1
6984,106811354,0,1
6985,106811355,0,1
6986,106811356,0,1
6987,106811357,1,1
6988,106811358,0,1
6989,106811359,0,1
6990,106811360,0,1
6991,106811361,0,1
6992,106811362,0,1
6993,106811363,0,1
6994,106811364,0,1
6995,106811365,0,1
6996,106811366,0,1
6997,106811367,0,1
6998,106811368,0,1
6999,106811369,0,1
7000,106811370,0,1
7001,106811371,0,1
7002,106811372,0,1
7003,106811373,0,1
7004,106811374,0,2
7005,106811375,0,1
7006,106811376,0,1
7007,106811377,0,1
7008,106811378,0,1
7009,106811379,0,1
7010,106811380,0,1
7011,106811381,0,1
7012,106811382,0,1
7013,106811383,0,1
7014,106811384,0,1
7015,106811385,0,1
7016,106811386,0,1
7017,106811387,0,1
7018,106811388,0,1
7019,106811389,0,1
7020,106811390,0,1
7021,106811391,0,1
7022,106811392,0,1
7023,106811393,0,1
7024,106811394,0,1
7025,106811395,0,1
7026,106811396,0,1
7027,106811397,0,1
7028,106811398,0,1
7029,106811399,0,1
7030,106811400,0,1
7031,106811401,0,1
7032,106811402,0,1
7033,106811403,0,1
7034,106811404,0,1
7035,106811405,0,1
7036,106811406,0,1
7037,106811407,0,1
7038,106811408,0,1
7039,106811409,0,1
7040,106811410,0,1
7041,106811411,0,1
7042,106811412,0,1
7043,106811413,0,1
7044,106811414,0,1
7045,106811415,0,1
7046,106811416,0,1
7047,106811417,0,1
7048,106811418,0,1
7049,106811419,0,1
7050,106811420,0,1
7051,106811421,0,1
7052,106811422,0,1
7053,106811423,0,1
7054,106811424,0,1
7055,106811425,0,1
7056,106811426,0,1
7057,106811427,0,1
7058,106811428,0,1
7059,106811429,0,1
7060,106811430,0,1
7061,106811431,0,1
7062,106811432,0,1
7063,106811433,0,1
7064,106811434,0,1
7065,106811435,0,1
7066,106811436,0,1
7067,106811437,0,1
7068,106811438,0,1
7069,106811439,0,1
7070,106811440,0,1
7071,106811441,0,1
7072,106811442,0,1
7073,106811443,0,1
7074,106811444,0,1
7075,106811445,0,1
7076,106811446,0,1
7077,106811447,0,1
7078,106811448,0,1
7079,106811449,0,1
7080,106811450,0,1
7081,106811451,0,1
7082,106811452,0,1
7083,106811453,0,1
7084,106811454,0,1
7085,106811455,0,1
7086,106811456,0,1
7087,106811457,0,2
7088,106811458,0,1
7089,106811459,0,1
7090,106811460,0,1
7091,106811461,0,1
7092,106811462,0,1
7093,106811463,0,1
7094,106811464,0,1
7095,106811465,0,1
7096,106811466,0,1
7097,106811467,0,1
7098,106811468,0,1
7099,106811469,0,1
7100,106811470,0,1
7101,106811471,0,1
7102,106811472,0,1
7103,106811473,0,1
7104,106811474,0,1
7105,106811475,1,1
7106,106811476,0,1
7107,106811477,0,1
7108,106811478,0,1
7109,106811479,0,1
7110,106811480,0,1
7111,106811481,0,1
7112,106811482,0,1
7113,106811483,0,1
7114,106811484,0,1
7115,106811485,0,1
7116,106811486,0,1
7117,106811487,0,1
7118,106811488,0,1
7119,106811489,0,1
7120,106811490,0,1
7121,106811491,0,1
7122,106811492,0,2
7123,106811493,0,1
7124,106811494,0,1
7125,106811495,0,1
7126,106811496,0,1
7127,106811497,0,1
7128,106811498,0,1
7129,106811499,0,1
7130,106811500,0,1
7131,106811501,0,1
7132,106811502,0,1
7133,106811503,0,1
7134,106811504,0,1
7135,106811505,0,1
7136,106811506,0,1
7137,106811507,0,1
7138,106811508,0,1
7139,106811509,0,1
7140,106811510,0,1
7141,106811511,0,1
7142,106811512,0,1
7143,106811513,0,1
7144,106811514,0,1
7145,106811515,0,1
7146,106811516,0,1
7147,106811517,0,1
7148,106811518,0,1
7149,106811519,0,1
7150,106811520,0,1
7151,106811521,0,1
7152,106811522,0,1
7153,106811523,0,1
7154,106811524,0,1
7155,106811525,0,1
7156,106811526,0,1
7157,106811527,0,1
7158,106811528,0,1
7159,106811529,0,1
7160,106811530,0,1
7161,106811531,0,1
7162,106811532,0,1
7163,106811533,0,1
7164,106811534,0,1
7165,106811535,0,1
7166,106811536,0,1
7167,106811537,0,1
7168,106811538,0,1
7169,106811539,0,1
7170,106811540,0,1
7171,106811541,0,1
7172,106811542,0,1
7173,106811543,0,1
7174,106811544,0,1
7175,106811545,0,1
7176,106811546,0,1
7177,106811547,1,1
7178,106811548,0,1
7179,106811549,1,1
7180,106811550,1,1
7181,106811551,1,1
7182,106811552,1,2
7183,106811553,1,1
7184,106811554,1,1
7185,106811555,1,2
7186,106811556,1,1
7187,106811557,1,1
7188,106811558,1,1
7189,106811559,1,1
7190,106811560,1,1
7191,106811561,1,1
7192,106811562,1,1
7193,106811563,1,2
7194,106811564,0,1
7195,106811565,1,1
7196,106811566,1,1
7197,106811567,0,1
7198,106811568,1,1
7199,106811569,1,2
7200,106811570,0,1
7201,106811571,1,2
7202,106811572,0,1
7203,106811573,1,1
7204,106811574,0,1
7205,106811575,1,1
7206,106811576,1,1
7207,106811577,1,1
7208,106811578,1,1
7209,106811579,0,1
7210,106811580,1,1
7211,106811581,1,1
7212,106811582,1,1
7213,106811583,0,1
7214,106811584,0,1
7215,106811585,2,2
7216,106811586,1,1
7217,106811587,1,1
7218,106811588,0,1
7219,106811589,1,1
7220,106811590,1,2
7221,106811591,0,1
7222,106811592,0,2
7223,106811593,1,1
7224,106811594,0,1
7225,106811595,0,1
7226,106811596,0,1
7227,106811597,0,1
7228,106811598,1,1
7229,106811599,1,1
7230,106811600,1,1
7231,106811601,1,1
7232,106811602,1,2
7233,106811603,0,1
7234,106811604,2,3
7235,106811605,1,1
7236,106811606,1,1
7237,106811607,1,2
7238,106811608,2,2
7239,106811609,1,1
7240,106811610,2,3
7241,106811611,0,1
7242,106811612,1,2
7243,106811613,1,2
7244,106811614,1,1
7245,106811615,1,1
7246,106811616,1,1
7247,106811617,0,1
7248,106811618,0,1
7249,106811619,0,1
7250,106811620,1,1
7251,106811621,2,2
7252,106811622,0,1
7253,106811623,1,2
7254,106811624,1,1
7255,106811625,1,1
7256,106811626,1,2
7257,106811627,0,1
7258,106811628,0,1
7259,106811629,0,1
7260,106811630,1,1
7261,106811631,0,1
7262,106811632,0,1
7263,106811633,0,1
7264,106811634,2,3
7265,106811635,0,1
7266,106811636,1,1
7267,106811637,1,2
7268,106811638,0,1
7269,106811639,0,1
7270,106811640,0,1
7271,106811641,0,1
7272,106811642,0,1
7273,106811643,0,1
7274,106811644,0,1
7275,106811645,0,1
7276,106811646,0,2
7277,106811647,0,1
7278,106811648,0,1
7279,106811649,1,2
7280,106811650,2,2
7281,106811651,1,1
7282,106811652,0,1
7283,106811653,0,1
7284,106811654,1,1
7285,106811655,0,1
7286,106811656,0,1
7287,106811657,1,1
7288,106811658,1,1
7289,106811659,0,1
7290,106811660,0,1
7291,106811661,0,1
7292,106811662,1,2
7293,106811663,0,1
7294,106811664,1,1
7295,106811665,2,3
7296,106811666,1,1
7297,106811667,1,1
7298,106811668,1,2
7299,106811669,1,1
7300,106811670,1,2
7301,106811671,1,1
7302,106811672,0,1
7303,106811673,1,1
7304,106811674,1,1
7305,106811675,0,1
7306,106811676,1,1
7307,106811677,0,1
7308,106811678,0,1
7309,106811679,1,1
7310,106811680,1,2
7311,106811681,1,1
7312,106811682,1,1
7313,106811683,1,1
7314,106811684,0,1
7315,106811685,1,2
7316,106811686,1,1
7317,106811687,0,1
7318,106811688,1,1
7319,106811689,1,1
7320,106811690,1,1
7321,106811691,1,1
7322,106811692,0,1
7323,106811693,1,1
7324,106811694,0,1
7325,106811695,0,1
7326,106811696,2,3
7327,106811697,1,1
7328,106811698,0,1
7329,106811699,0,1
7330,106811700,0,1
7331,106811701,1,1
7332,106811702,2,3
7333,106811703,1,1
7334,106811704,1,1
7335,106811705,1,1
7336,106811706,0,1
7337,106811707,1,1
7338,106811708,1,1
7339,106811709,1,2
7340,106811710,0,1
7341,106811711,1,1
7342,106811712,0,1
7343,106811713,2,2
7344,106811714,1,2
7345,106811715,0,1
7346,106811716,0,1
7347,106811717,0,1
7348,106811718,0,1
7349,106811719,1,1
7350,106811720,2,2
7351,106811721,1,1
7352,106811722,0,1
7353,106811723,1,1
7354,106811724,1,1
7355,106811725,1,1
7356,106811726,1,1
7357,106811727,0,1
7358,106811728,1,1
7359,106811729,1,1
7360,106811730,1,1
7361,106811731,1,1
7362,106811732,1,1
7363,106811733,1,1
7364,106811734,1,1
7365,106811735,1,1
7366,106811736,1,1
7367,106811737,1,1
7368,106811738,1,1
7369,106811739,1,1
7370,106811740,1,1
7371,106811741,0,1
7372,106811742,1,1
7373,106811743,2,2
7374,106811744,1,1
7375,106811745,1,1
7376,106811746,1,1
7377,106811747,1,1
7378,106811748,1,1
7379,106811749,1,1
7380,106811750,1,1
7381,106811751,1,1
7382,106811752,1,2
7383,106811753,1,1
7384,106811754,1,1
7385,106811755,0,1
7386,106811756,0,1
7387,106811757,1,1
7388,106811758,1,1
7389,106811759,1,1
7390,106811760,1,1
7391,106811761,1,1
7392,106811762,1,1
7393,106811763,2,2
7394,106811764,1,1
7395,106811765,1,1
7396,106811766,1,1
7397,106811767,1,1
7398,106811768,1,1
7399,106811769,1,1
7400,106811770,1,1
7401,106811771,0,1
7402,106811772,1,1
7403,106811773,1,1
7404,106811774,1,1
7405,106811775,1,1
7406,106811776,1,1
7407,106811777,1,1
7408,106811778,0,1
7409,106811779,0,1
7410,106811780,1,1
7411,106811781,1,1
7412,106811782,0,1
7413,106811783,0,1
7414,106811784,0,1
7415,106811785,0,1
7416,106811786,1,1
7417,106811787,1,1
7418,106811788,0,1
7419,106811789,0,1
7420,106811790,0,1
7421,106811791,0,1
7422,106811792,1,1
7423,106811793,0,1
7424,106811794,1,1
7425,106811795,0,1
7426,106811796,0,1
7427,106811797,0,1
7428,106811798,0,1
7429,106811799,0,1
7430,106811800,0,1
7431,106811801,1,1
7432,106811802,1,1
7433,106811803,0,1
7434,106811804,0,1
7435,106811805,0,1
7436,106811806,0,1
7437,106811807,0,1
7438,106811808,1,1
7439,106811809,0,1
7440,106811810,0,1
7441,106811811,0,1
7442,106811812,0,1
7443,106811813,0,1
7444,106811814,1,1
7445,106811815,1,1
7446,106811816,0,1
7447,106811817,0,1
7448,106811818,0,1
7449,106811819,0,1
7450,106811820,0,1
7451,106811821,0,1
7452,106811822,0,1
7453,106811823,1,1
7454,106811824,0,1
7455,106811825,1,1
7456,106811826,0,1
7457,106811827,1,2
7458,106811828,0,1
7459,106811829,0,1
7460,106811830,0,1
7461,106811831,0,1
7462,106811832,1,1
7463,106811833,1,1
7464,106811834,0,2
7465,106811835,1,1
7466,106811836,0,1
7467,106811837,1,1
7468,106811838,0,1
7469,106811839,0,1
7470,106811840,1,2
7471,106811841,1,2
7472,106811842,0,1
7473,106811843,0,1
7474,106811844,0,1
7475,106811845,1,1
7476,106811846,0,1
7477,106811847,0,1
7478,106811848,0,1
7479,106811849,0,1
7480,106811850,1,1
7481,106811851,0,1
7482,106811852,1,1
7483,106811853,1,1
7484,106811854,0,1
7485,106811855,1,1
7486,106811856,0,1
7487,106811857,0,1
7488,106811858,0,1
7489,106811859,0,1
7490,106811860,0,1
7491,106811861,1,1
7492,106811862,0,1
7493,106811863,0,1
7494,106811864,0,1
7495,106811865,0,1
7496,106811866,0,1
7497,106811867,2,2
7498,106811868,1,1
7499,106811869,0,1
7500,106811870,1,2
7501,106811871,0,1
7502,106811872,1,1
7503,106811873,0,1
7504,106811874,0,1
7505,106811875,0,1
7506,106811876,0,1
7507,106811877,0,1
7508,106811878,0,1
7509,106811879,0,1
7510,106811880,0,1
7511,106811881,1,1
7512,106811882,0,1
7513,106811883,0,1
7514,106811884,0,1
7515,106811885,0,1
7516,106811886,1,1
7517,106811887,0,1
7518,106811888,0,1
7519,106811889,0,1
7520,106811890,0,2
7521,106811891,0,1
7522,106811892,0,1
7523,106811893,1,1
7524,106811894,1,1
7525,106811895,0,1
7526,106811896,1,1
7527,106811897,0,1
7528,106811898,1,3
7529,106811899,1,1
7530,106811900,0,1
7531,106811901,1,1
7532,106811902,0,1
7533,106811903,0,1
7534,106811904,0,1
7535,106811905,0,1
7536,106811906,0,1
7537,106811907,0,1
7538,106811908,1,1
7539,106811909,1,1
7540,106811910,0,1
7541,106811911,0,1
7542,106811912,0,1
7543,106811913,0,1
7544,106811914,0,1
7545,106811915,0,1
7546,106811916,0,1
7547,106811917,0,1
7548,106811918,0,1
7549,106811919,1,2
7550,106811920,0,1
7551,106811921,1,1
7552,106811922,0,1
7553,106811923,0,1
7554,106811924,2,3
7555,106811925,1,1
7556,106811926,0,1
7557,106811927,0,1
7558,106811928,0,1
7559,106811929,1,2
7560,106811930,0,1
7561,106811931,0,1
7562,106811932,0,1
7563,106811933,0,1
7564,106811934,1,2
7565,106811935,0,1
7566,106811936,0,1
7567,106811937,0,1
7568,106811938,0,1
7569,106811939,0,1
7570,106811940,0,1
7571,106811941,0,1
7572,106811942,0,1
7573,106811943,0,1
7574,106811944,0,1
7575,106811945,0,1
7576,106811946,0,1
7577,106811947,1,1
7578,106811948,0,1
7579,106811949,0,1
7580,106811950,1,1
7581,106811951,0,1
7582,106811952,0,1
7583,106811953,0,1
7584,106811954,2,2
7585,106811955,1,2
7586,106811956,0,1
7587,106811957,0,1
7588,106811958,1,1
7589,106811959,0,1
7590,106811960,0,1
7591,106811961,0,1
7592,106811962,0,1
7593,106811963,0,1
7594,106811964,0,1
7595,106811965,0,1
7596,106811966,0,1
7597,106811967,0,1
7598,106811968,0,1
7599,106811969,1,1
7600,106811970,0,1
7601,106811971,0,1
7602,106811972,0,1
7603,106811973,0,1
7604,106811974,1,1
7605,106811975,0,1
7606,106811976,0,1
7607,106811977,0,1
7608,106811978,0,1
7609,106811979,0,1
7610,106811980,1,2
7611,106811981,1,2
7612,106811982,0,1
7613,106811983,0,1
7614,106811984,1,3
7615,106811985,0,1
7616,106811986,1,1
7617,106811987,1,1
7618,106811988,0,1
7619,106811989,0,1
7620,106811990,1,1
7621,106811991,0,1
7622,106811992,0,1
7623,106811993,0,1
7624,106811994,0,1
7625,106811995,0,1
7626,106811996,0,1
7627,106811997,1,1
7628,106811998,0,1
7629,106811999,0,1
7630,106812000,0,1
7631,106812001,1,1
7632,106812002,1,1
7633,106812003,1,1
7634,106812004,0,1
7635,106812005,0,1
7636,106812006,0,1
7637,106812007,0,1
7638,106812008,1,1
7639,106812009,0,1
7640,106812010,0,1
7641,106812011,0,1
7642,106812012,0,1
7643,106812013,0,1
7644,106812014,0,1
7645,106812015,1,1
7646,106812016,0,1
7647,106812017,0,1
7648,106812018,0,1
7649,106812019,0,1
7650,106812020,1,1
7651,106812021,1,1
7652,106812022,0,1
7653,106812023,0,1
7654,106812024,0,1
7655,106812025,0,2
7656,106812026,0,1
7657,106812027,0,1
7658,106812028,1,1
7659,106812029,0,1
7660,106812030,0,1
7661,106812031,0,1
7662,106812032,0,1
7663,106812033,0,1
7664,106812034,0,1
7665,106812035,0,1
7666,106812036,0,1
7667,106812037,0,1
7668,106812038,0,1
7669,106812039,0,1
7670,106812040,0,1
7671,106812041,0,1
7672,106812042,0,1
7673,106812043,0,1
7674,106812044,0,1
7675,106812045,0,1
7676,106812046,0,1
7677,106812047,0,1
7678,106812048,0,1
7679,106812049,0,1
7680,106812050,0,1
7681,106812051,0,1
7682,106812052,0,1
7683,106812053,0,1
7684,106812054,0,1
7685,106812055,0,1
7686,106812056,0,1
7687,106812057,0,1
7688,106812058,0,1
7689,106812059,0,1
7690,106812060,0,1
7691,106812061,0,1
7692,106812062,1,1
7693,106812063,0,1
7694,106812064,0,1
7695,106812065,0,1
7696,106812066,0,1
7697,106812067,0,1
7698,106812068,0,1
7699,106812069,0,1
7700,106812070,0,1
7701,106812071,0,1
7702,106812072,1,1
7703,106812073,0,1
7704,106812074,0,1
7705,106812075,0,1
7706,106812076,0,1
7707,106812077,0,1
7708,106812078,0,1
7709,106812079,0,1
7710,106812080,0,1
7711,106812081,0,1
7712,106812082,0,1
7713,106812083,1,2
7714,106812084,0,1
7715,106812085,0,1
7716,106812086,0,1
7717,106812087,0,1
7718,106812088,0,1
7719,106812089,0,1
7720,106812090,0,1
7721,106812091,1,1
7722,106812092,0,1
7723,106812093,0,1
7724,106812094,0,1
7725,106812095,0,1
7726,106812096,0,1
7727,106812097,0,1
7728,106812098,0,1
7729,106812099,0,1
7730,106812100,0,1
7731,106812101,0,1
7732,106812102,0,1
7733,106812103,0,1
7734,106812104,0,1
7735,106812105,0,1
7736,106812106,0,1
7737,106812107,0,1
7738,106812108,0,1
7739,106812109,0,1
7740,106812110,0,1
7741,106812111,0,1
7742,106812112,1,1
7743,106812113,0,1
7744,106812114,0,1
7745,106812115,0,1
7746,106812116,0,1
7747,106812117,0,1
7748,106812118,0,2
7749,106812119,0,1
7750,106812120,0,1
7751,106812121,0,1
7752,106812122,0,1
7753,106812123,0,1
7754,106812124,1,2
7755,106812125,0,1
7756,106812126,0,1
7757,106812127,0,1
7758,106812128,0,1
7759,106812129,0,1
7760,106812130,0,1
7761,106812131,0,1
7762,106812132,1,1
7763,106812133,0,1
7764,106812134,0,1
7765,106812135,0,1
7766,106812136,0,1
7767,106812137,0,1
7768,106812138,0,1
7769,106812139,0,1
7770,106812140,1,1
7771,106812141,0,1
7772,106812142,0,1
7773,106812143,0,1
7774,106812144,0,1
7775,106812145,1,1
7776,106812146,1,1
7777,106812147,0,1
7778,106812148,1,1
7779,106812149,1,1
7780,106812150,0,1
7781,106812151,1,1
7782,106812152,0,1
7783,106812153,0,1
7784,106812154,0,1
7785,106812155,1,2
7786,106812156,0,1
7787,106812157,0,1
7788,106812158,0,1
7789,106812159,0,1
7790,106812160,0,1
7791,106812161,1,1
7792,106812162,0,1
7793,106812163,0,1
7794,106812164,0,1
7795,106812165,1,1
7796,106812166,0,2
7797,106812167,1,1
7798,106812168,0,1
7799,106812169,0,1
7800,106812170,0,1
7801,106812171,0,1
7802,106812172,1,1
7803,106812173,0,1
7804,106812174,0,1
7805,106812175,0,1
7806,106812176,0,1
7807,106812177,1,1
7808,106812178,0,1
7809,106812179,0,1
7810,106812180,0,1
7811,106812181,0,1
7812,106812182,0,1
7813,106812183,1,1
7814,106812184,0,1
7815,106812185,0,1
7816,106812186,0,1
7817,106812187,1,1
7818,106812188,0,1
7819,106812189,0,1
7820,106812190,0,1
7821,106812191,0,1
7822,106812192,0,1
7823,106812193,0,1
7824,106812194,0,1
7825,106812195,0,1
7826,106812196,0,1
7827,106812197,0,1
7828,106812198,0,1
7829,106812199,0,1
7830,106812200,0,1
7831,106812201,1,1
7832,106812202,0,1
7833,106812203,1,1
7834,106812204,0,1
7835,106812205,0,1
7836,106812206,0,1
7837,106812207,0,1
7838,106812208,0,1
7839,106812209,1,1
7840,106812210,0,1
7841,106812211,0,1
7842,106812212,0,1
7843,106812213,1,1
7844,106812214,0,1
7845,106812215,0,1
7846,106812216,0,1
7847,106812217,0,1
7848,106812218,0,1
7849,106812219,0,1
7850,106812220,0,1
7851,106812221,0,1
7852,106812222,0,1
7853,106812223,0,1
7854,106812224,0,1
7855,106812225,1,1
7856,106812226,0,1
7857,106812227,0,1
7858,106812228,0,1
7859,106812229,0,1
7860,106812230,0,1
7861,106812231,0,1
7862,106812232,0,1
7863,106812233,0,1
7864,106812234,0,1
7865,106812235,0,1
7866,106812236,0,1
7867,106812237,0,1
7868,106812238,0,1
7869,106812239,0,1
7870,106812240,0,1
7871,106812241,0,1
7872,106812242,0,1
7873,106812243,0,1
7874,106812244,0,1
7875,106812245,0,1
7876,106812246,0,1
7877,106812247,1,1
7878,106812248,0,1
7879,106812249,0,1
7880,106812250,0,1
7881,106812251,0,1
7882,106812252,0,1
7883,106812253,0,1
7884,106812254,0,1
7885,106812255,0,1
7886,106812256,0,1
7887,106812257,0,1
7888,106812258,0,1
7889,106812259,0,1
7890,106812260,0,1
7891,106812261,0,1
7892,106812262,0,1
7893,106812263,0,1
7894,106812264,0,1
7895,106812265,0,1
7896,106812266,0,1
7897,106812267,0,1
7898,106812268,0,1
7899,106812269,0,1
7900,106812270,0,1
7901,106812271,0,1
7902,106812272,0,2
7903,106812273,0,1
7904,106812274,0,1
7905,106812275,0,1
7906,106812276,0,1
7907,106812277,0,1
7908,106812278,0,1
7909,106812279,0,1
7910,106812280,0,1
7911,106812281,0,1
7912,106812282,0,1
7913,106812283,0,1
7914,106812284,0,1
7915,106812285,0,1
7916,106812286,0,1
7917,106812287,0,1
7918,106812288,0,1
7919,106812289,0,1
7920,106812290,0,1
7921,106812291,0,1
7922,106812292,0,1
7923,106812293,0,2
7924,106812294,0,1
7925,106812295,0,1
7926,106812296,0,1
7927,106812297,0,1
7928,106812298,0,1
7929,106812299,0,1
7930,106812300,0,1
7931,106812301,0,1
7932,106812302,0,1
7933,106812303,0,1
7934,106812304,0,1
7935,106812305,0,1
7936,106812306,0,1
7937,106812307,0,1
7938,106812308,0,1
7939,106812309,0,1
7940,106812310,0,1
7941,106812311,0,1
7942,106812312,0,1
7943,106812313,0,1
7944,106812314,0,1
7945,106812315,0,1
7946,106812316,0,1
7947,106812317,0,1
7948,106812318,0,1
7949,106812319,0,1
7950,106812320,0,1
7951,106812321,0,1
7952,106812322,0,1
7953,106812323,0,1
7954,106812324,0,1
7955,106812325,0,1
7956,106812326,0,1
7957,106812327,0,1
7958,106812328,0,1
7959,106812329,0,1
7960,106812330,0,1
7961,106812331,0,1
7962,106812332,0,1
7963,106812333,0,1
7964,106812334,0,1
7965,106812335,0,1
7966,106812336,0,1
7967,106812337,0,1
7968,106812338,0,1
7969,106812339,0,1
7970,106812340,0,1
7971,106812341,0,1
7972,106812342,0,1
7973,106812343,0,1
7974,106812344,0,1
7975,106812345,0,1
7976,106812346,0,1
7977,106812347,0,1
7978,106812348,0,1
7979,106812349,0,1
7980,106812350,0,1
7981,106812351,0,1
7982,106812352,0,1
7983,106812353,0,1
7984,106812354,0,1
7985,106812355,0,1
7986,106812356,0,1
7987,106812357,0,1
7988,106812358,1,1
7989,106812359,0,1
7990,106812360,0,1
7991,106812361,0,1
7992,106812362,0,1
7993,106812363,0,1
7994,106812364,0,2
7995,106812365,1,1
7996,106812366,0,1
7997,106812367,0,1
7998,106812368,1,1
7999,106812369,0,2
8000,106812370,0,1
8001,106812371,0,1
8002,106812372,1,1
8003,106812373,0,1
8004,106812374,0,1
8005,106812375,0,1
8006,106812376,0,1
8007,106812377,0,1
8008,106812378,0,1
8009,106812379,1,1
8010,106812380,0,1
8011,106812381,0,2
8012,106812382,1,2
8013,106812383,0,1
8014,106812384,1,1
8015,106812385,0,1
8016,106812386,1,1
8017,106812387,0,1
8018,106812388,1,1
8019,106812389,1,1
8020,106812390,0,1
8021,106812391,0,1
8022,106812392,0,1
8023,106812393,0,1
8024,106812394,0,1
8025,106812395,0,1
8026,106812396,0,1
8027,106812397,0,1
8028,106812398,0,1
8029,106812399,0,2
8030,106812400,0,1
8031,106812401,0,1
8032,106812402,0,1
8033,106812403,1,1
8034,106812404,0,1
8035,106812405,0,1
8036,106812406,0,1
8037,106812407,0,1
8038,106812408,0,1
8039,106812409,0,1
8040,106812410,0,1
8041,106812411,0,1
8042,106812412,0,1
8043,106812413,1,1
8044,106812414,0,1
8045,106812415,1,1
8046,106812416,0,1
8047,106812417,0,1
8048,106812418,0,1
8049,106812419,1,1
8050,106812420,0,1
8051,106812421,1,2
8052,106812422,0,1
8053,106812423,0,1
8054,106812424,0,1
8055,106812425,1,1
8056,106812426,0,1
8057,106812427,0,1
8058,106812428,1,2
8059,106812429,0,1
8060,106812430,0,1
8061,106812431,0,1
8062,106812432,0,1
8063,106812433,0,1
8064,106812434,0,1
8065,106812435,0,1
8066,106812436,0,1
8067,106812437,0,2
8068,106812438,0,1
8069,106812439,0,1
8070,106812440,0,1
8071,106812441,0,1
8072,106812442,0,1
8073,106812443,0,1
8074,106812444,0,1
8075,106812445,0,1
8076,106812446,0,1
8077,106812447,0,1
8078,106812448,1,2
8079,106812449,0,1
8080,106812450,0,1
8081,106812451,1,1
8082,106812452,0,1
8083,106812453,0,2
